Source,Target
32190,4606365
32190,4473046
32190,4155225
32190,13698767
32190,13886481
32190,13962852
32190,13987632
32190,14058612
32190,14079487
32190,14163764
32190,1055566
32190,1041236
32190,1178044
32190,1184744
32190,1207758
32190,1248205
32190,55584
32190,766142
32190,176663
32190,944857
32190,59609
32190,10184
32190,992710
32190,64247
32190,12940
32190,1016243
32190,65664
32190,192199
32190,194584
32190,328387
32190,69939
32190,197917
32190,597304
32190,606259
32190,4952418
32190,14191573
32190,14206043
32190,14208742
32190,14212120
32190,14226518
32190,14226519
32190,14247717
32190,14259210
32190,14259211
32190,14259212
32190,14268665
32190,14270244
32190,13249955
32190,165030
32190,5891594
32190,5944345
32190,4288309
32190,5333148
32190,6039591
32190,5649932
32190,5649933
32190,4872131
32190,5777767
32190,5777804
32190,4389355
32190,5801297
32190,5821735
32190,4902314
32190,5432244
32190,4916856
32190,5543934
32190,4326019
32190,5090544
32190,4255113
32190,5570749
32190,4329595
32190,5138458
32190,4114685
32190,5078912
32192,1201119
32192,921341
32192,128364
32192,13120923
32192,13430357
32192,13656165
32192,13773775
32192,14192518
32192,15390533
32192,4127644
32192,4283735
32192,4321912
32192,4343947
32192,4349137
32192,4401969
32192,4413418
32192,4459467
32192,4604461
32192,4814977
32192,4827645
32192,4919342
32192,5027604
32192,5084229
32192,5086523
32192,5090245
32192,5311712
32192,5439313
32192,5564923
32192,5645727
32192,5786428
32192,5944345
32192,6016478
32192,843115
32192,908764
32192,1201121
32228,166331
32228,164849
32228,4814887
32228,4357130
32228,267613
32228,14329033
32228,13244596
32228,4377887
32228,13896459
32228,5262037
32228,4348638
32228,4359162
32228,4257361
32228,5295527
32228,1089914
32228,14215600
32228,5463607
32228,4680337
32228,4403272
32228,1159416
32228,13880358
32228,4172132
32228,1171398
32228,14023898
32228,4188786
32228,5619747
32228,5236057
32228,5565741
32228,5235707
32228,4303225
32388,18884
32388,14407080
32388,142539
32388,149454
32388,196781
32388,198672
32388,199307
32388,201343
32388,301253
32388,559290
32388,593441
32388,620675
32388,631126
32388,633182
32388,638753
32388,647377
32388,839454
32388,874856
32388,890471
32388,934285
32388,1065529
32388,1125764
32388,1141208
32388,1240635
32388,4113805
32388,4148481
32388,4261655
32388,4318026
32388,4369745
32388,4436814
32388,16992246
32388,16994645
32388,4582672
32388,4608726
32388,4964060
32388,5046161
32388,5104294
32388,5112829
32388,5765854
32388,5967330
32388,6061570
32388,13293190
32388,13599115
32388,13673384
32388,13951514
32388,14000548
32388,14019401
32388,141496
32397,13817145
32397,4541077
32397,13564418
32397,5020230
32397,5641636
32397,4689623
32397,4775517
32397,14946713
32397,4443794
32397,5424380
32397,5286221
32397,1151828
32397,19873371
32397,14946715
32397,13320339
32397,1255125
32397,12991237
32397,4644327
32397,769042
32397,13811119
32397,5780717
32397,1255514
32397,5460015
32397,4775518
32397,1013286
32397,4541078
32397,14037827
32397,5880364
32397,4547507
32397,5880363
32397,13833518
32397,18128147
32398,5473503
32398,7237
32398,237121
32398,4205190
32398,4667922
32398,5447428
32398,884076
32398,4147
32398,23829
32398,942406
32403,4101224
32403,324473
32403,4123282
32403,4140469
32403,4200163
32403,4288416
32403,4309068
32403,4362066
32403,4371158
32403,4501116
32403,4993956
32403,5026302
32403,5432063
32403,563478
32403,5683514
32403,8213
32403,942719
32403,13075
32403,14097352
32403,14907713
32403,166501
32403,169248
32403,190616
32403,190766
32403,300367
32403,4108619
32427,4242057
32427,4605865
32427,4852619
32427,1233223
32427,4239187
32427,971706
32427,4394780
32427,844942
32427,4378402
32427,5151394
32427,14230122
32427,14262388
32427,4115915
32427,578456
32427,4876452
32427,4445192
32427,5151301
32427,4800749
32427,6018280
32427,891593
32427,5450943
32427,4956691
32427,1185544
32427,4520398
32427,13175102
32427,4959940
32427,5316410
32427,14265208
32427,4520390
32427,323460
32427,4403981
32427,1091390
32427,4407026
32427,4909984
32427,1001358
32427,823032
32427,14238589
32427,5104122
32427,6029151
32427,5345888
32427,3406
32427,1233255
32427,5316395
32427,13695031
32427,4588445
32427,13786737
32427,4386616
32427,14071924
32427,4956132
32427,5886217
32427,4399487
32427,4520389
32427,5134994
32427,4853921
32427,4520400
32427,4520393
32427,4231849
32427,5852168
32427,14262384
32427,1233247
32427,4815953
32427,4520391
32427,13861785
32427,4588442
32427,4959374
32427,891592
32427,4468083
32427,235396
32427,4237039
32427,1193256
32427,20259
32427,1107839
32427,4213685
32429,5028460
32429,4712514
32429,1071690
32429,1141432
32429,858180
32429,1202361
32429,994720
32429,5472848
32429,1236607
32429,645931
32429,4707598
32429,4371359
32429,842673
32429,5475335
32429,178466
32429,858360
32429,13575440
32430,5785133
32430,200810
32430,4335547
32430,195950
32430,13871375
32430,26887
32430,207726
32430,20542
32430,4330513
32430,23392
32430,4202581
32430,4333938
32430,14907713
32430,825511
32430,620788
32430,4316427
32430,203845
32430,4310361
32430,6065889
32430,28484
32430,14087010
32430,14159460
32430,14175
32430,24730
32430,203582
32431,1037236
32431,4427294
32431,4825112
32431,732247
32432,206083
32432,4800853
32432,199016
32432,1255042
32432,657546
32434,5922798
32434,5475335
32434,19108278
32434,207039
32434,6036174
32434,6050498
32434,340237
32434,5640884
32433,4343964
32433,4322433
32433,4307048
32433,4330552
32433,788973
32433,1147005
32433,794662
32433,18918876
32433,4316613
32433,1238892
32433,4377506
32433,781378
32433,4348983
32433,791534
32433,836963
32433,645931
32433,4367917
32433,14252577
32433,5124307
32433,1276933
32433,1030565
32433,1071654
32433,879343
32433,4326730
32433,189877
32433,4325119
32433,4404297
32433,172259
32433,203006
32433,4338896
32433,4315679
32433,4367509
32433,4345723
32433,5542777
32433,203007
32433,19604846
32433,798486
32433,4312146
32433,23576
32433,2926
32433,639197
32433,4357570
32433,191856
32433,235417
32433,4826920
32433,4319700
32433,187587
32433,4312145
32433,1071650
32433,5917853
32433,1071653
32433,4332372
32433,190880
32433,620503
32433,166145
32433,877549
32433,593364
32433,181241
32433,4320914
32433,5299706
32433,4356083
32433,966387
32433,322889
32433,5891625
32433,5543246
32433,17772081
32433,4319701
32433,4363011
32433,13673588
32433,5054011
32433,1248451
32433,4356836
32433,194727
32433,4712513
32433,4326101
32433,239362
32433,4329455
32433,4358365
32433,938946
32433,365183
32433,4551265
32433,241796
32433,4336576
32433,183246
32433,4334162
32433,188343
32433,4330900
32433,954671
32433,6059369
32482,13440934
32482,18396
32482,14938350
32482,4200586
32482,5698026
32482,4468930
32482,4435817
32482,13271455
32482,4211837
32482,5021602
32482,5806584
32482,5466747
32482,12325362
32482,4191815
32482,4980309
32482,18910700
32482,14907713
32482,5039840
32482,821469
32482,5704377
32482,4556540
32482,4207387
32481,10903
32481,4607334
32481,942057
32481,66931
32481,4811965
32481,4955563
32481,1247530
32481,4853463
32481,786150
32481,4201301
32481,5737933
32481,624714
32481,880249
32481,4350310
32481,4731951
32481,1213987
32481,4168330
32481,5466142
32481,564939
32481,892710
32481,405043
32481,4201169
32481,413580
32481,1174568
32481,1070017
32481,4346328
32481,4632673
32481,4371419
32481,1221019
32481,4599386
32481,972151
32481,913404
32481,4371975
32481,4522801
32481,4745683
32481,3136
32481,827294
32481,4429675
32481,786163
32481,13071
32481,4272599
32481,4673056
32481,242317
32481,201618
32481,965989
32481,598516
32481,23292
32481,962108
32481,593326
32481,137724
32481,939225
32481,192235
32481,889574
32481,411490
32481,4941837
32481,4206402
32481,5683514
32481,5132671
32481,1170016
32481,4352200
32481,4213192
32481,1009120
32481,68957
32481,9025
32481,72632
32481,52402
32481,347212
32481,5009700
32481,1008815
32481,51650
32481,811765
32481,16918
32481,4984730
32481,4857461
32481,812360
32481,4343565
32481,240423
32481,4137562
32481,4338881
32481,1278444
32481,811657
32481,4959169
32481,971299
32481,4611947
32481,5055944
32481,5026302
32481,4699981
32481,4214813
32481,1123324
32481,4821548
32481,923593
32481,19014
32481,241482
32481,4349436
32481,4510292
32481,186782
32481,4823437
32481,4154109
32481,1252420
32481,5388899
32481,17397
32481,1260023
32481,821469
32481,4364241
32481,239709
32481,413490
32481,1001662
32481,414744
32481,4853902
32481,921928
32520,5157298
32520,14096
32520,5238982
32520,5028458
32520,5840383
32520,5034339
32520,4364924
32520,5053760
32520,30069
32520,238270
32520,751
32520,4618919
32520,18884352
32520,28125
32520,237871
32520,4858494
32520,27357
32520,5430143
32520,1272
32520,4810224
32520,5789658
32520,5701
32520,1144942
32520,4025
32520,5355417
32520,4702978
32520,24868
32520,13793161
32521,11224
32521,839105
32521,4901460
32521,5696365
32521,13878063
32521,856868
32521,833276
32521,13658353
32521,5940637
32521,13248956
32521,13824168
32521,5636663
32521,893680
32521,4374094
32521,5422013
32521,20271663
32521,4729049
32521,5822583
32521,839113
32522,168787
32522,943778
32522,13707422
32522,4974243
32522,988570
32522,4202526
32522,5959824
32522,5049739
32522,19911
32522,19912
32522,4705519
32522,4555515
32522,5423993
32522,5741789
32522,181114
32522,4714525
32522,5463918
32536,4614072
32536,4614073
32536,4860756
32536,4873173
32536,5336023
32536,58828
32536,765480
32536,1108004
32536,1175619
32536,14117
32536,14192660
32536,1744
32536,242004
32536,25264
32536,26053
32536,28074
32536,28418
32536,29611
32536,323854
32536,4094
32536,4140507
32536,4167449
32536,4197005
32536,4202553
32536,4298074
32536,4328161
32536,4340904
32536,4612245
32537,13425247
32537,23536
32537,27786
32537,21257
32537,958211
32537,16589461
32537,13894865
32537,23340
32537,560306
32537,143671
32537,16756
32537,4431522
32537,13114371
32537,625289
32537,4543633
32537,14420764
32537,4431521
32537,8700
32537,16121
32537,1207882
32537,406633
32537,4874578
32537,5773714
32537,13297703
32537,4307045
32537,564466
32537,5302837
32537,410026
32537,4555508
32537,13211759
32537,6896
32537,884902
32537,326580
32537,556794
32537,13425245
32537,876361
32538,7386
32538,5579638
32538,1092733
32538,1092734
32538,1118017
32538,188998
32538,212456
32538,4306897
32538,4335941
32538,4339278
32538,4509145
32538,4642225
32538,4713312
32538,4862097
32538,5288256
32538,5499739
32538,833628
32539,14907713
32539,918669
32539,197530
32539,20632
32539,209277
32539,22814
32539,24557
32539,25191
32539,279019
32539,304755
32539,410665
32539,4760132
32539,5432063
32539,63911
32539,639854
32539,658148
32539,876354
32539,18642
32570,954831
32570,4856368
32570,922486
32570,183096
32570,561281
32570,989383
32570,847296
32570,1171492
32570,1194924
32570,4856367
32570,4372596
32570,3854
32570,4674512
32570,191703
32570,966971
32570,19618
32570,1191307
32570,4738903
32570,4358568
32570,4474641
32570,4332693
32570,579556
32570,14353
32570,20896
32570,166158
32570,171534
32570,4298072
32570,190858
32570,833596
32570,847477
32570,5494536
32570,12527
32570,4856369
32570,240136
32570,922482
32570,877576
32570,9655
32570,29194
32570,995128
32570,956841
32571,175391
32571,4152974
32571,5446375
32571,1171492
32571,4260805
32571,7724
32571,51502
32571,16230
32571,5786360
32571,5571898
32571,19604867
32571,986303
32571,18553
32571,5648492
32571,19604908
32571,13318
32571,872876
32571,617382
32571,1278230
32571,19604810
32571,5163081
32571,4390823
32571,4154764
32571,986308
32571,4377761
32571,5157543
32571,18250
32571,4348576
32571,5431469
32571,834317
32571,844497
32571,411500
32571,980223
32571,1133222
32571,4136728
32571,5477307
32571,19605076
32571,4156535
32571,4156791
32571,1126356
32571,242199
32571,4733777
32572,821063
32572,5002534
32572,4820
32572,4431823
32572,17809415
32572,1171118
32572,14082382
32572,928476
32572,413339
32572,810004
32573,4753531
32573,5328883
32573,22419
32573,24060
32573,4707022
32573,14920655
32573,4398456
32573,22216510
32573,5164157
32573,4103419
32573,4111577
32573,5942787
32573,13052352
32573,4795351
32573,4607278
32573,5075582
32573,5054586
32573,5471904
32573,4379616
32573,990666
32573,5832603
32573,4159809
32573,4902187
32573,4380001
32573,4577593
32573,5781495
32573,5630682
32573,4386547
32573,787957
32573,4589809
32573,4154319
32573,4589810
32574,266733
32574,4538006
32574,826942
32574,1060143
32574,944260
32574,4740210
32574,1130936
32574,922486
32574,10058
32574,561281
32574,9656
32574,4615333
32574,847296
32574,1215445
32574,1171492
32574,4277740
32574,17917
32574,170804
32574,826966
32574,5065530
32574,4577946
32574,1170714
32574,562764
32574,203807
32574,3421
32574,1256252
32574,4828404
32574,1033988
32574,19618
32574,768800
32574,6117
32574,561283
32574,1191307
32574,4738903
32574,4474641
32574,167254
32574,4859239
32574,887173
32574,4856370
32574,874470
32574,166158
32574,171534
32574,989295
32574,12666
32574,847477
32574,13315
32574,17827
32574,986527
32574,556989
32574,12527
32574,1149799
32574,194781
32574,4620977
32574,4155758
32574,1240636
32574,909612
32574,9108
32574,1171020
32574,875633
32574,402670
32574,238090
32574,5477307
32574,5391697
32574,9655
32574,4475606
32574,1060115
32574,194633
32574,168451
32574,5015040
32574,4736670
32574,4733777
32653,14204699
32653,4782061
32653,1236957
32653,888241
32653,4873173
32653,1236029
32653,4399204
32653,242004
32653,886609
32653,3654
32653,4164921
32665,4314729
32665,5471
32665,166381
32665,1760
32665,239404
32665,241938
32665,4153733
32674,5658590
32674,4205973
32674,12539
32674,1137713
32674,5499209
32674,938654
32674,5284361
32674,4825236
32674,14173316
32674,4215079
32674,822828
32674,5358536
32674,10602
32674,4302132
32674,1059088
32674,1252495
32674,4462154
32674,4776443
32674,890955
32674,4521806
32674,5764109
32674,4940429
32682,4595581
32768,14206854
32768,5652399
32768,1069363
32768,5635768
32768,4810911
32768,2019
32768,212228
32768,5544096
32768,5212382
32768,4562845
32768,5715664
32768,5909897
32768,5788913
32768,5958608
32768,5383697
32768,13758221
32768,58151
32768,4315422
32768,4891704
32768,4354624
32768,828120
32768,4558375
32768,5925074
32768,5644088
32768,631507
32768,765181
32832,12719
32832,209736
32832,4356468
32833,14907713
32833,19078
32833,235427
32833,23759
32833,405048
32833,4866747
32833,4950190
32833,4994926
32833,5102928
32833,5106387
32833,5134536
32833,5348603
32833,5726575
32833,6059350
32833,782186
32833,8436
32833,875402
32833,9198
32834,17805834
32834,333433
32834,412110
32834,4859279
32834,4902679
32834,791131
32834,870969
32835,14063781
32835,14344971
32835,4596379
32835,4780739
32835,563701
32835,578124
32836,4296104
32836,4356459
32836,4374123
32836,13125336
32836,13488444
32836,14127969
32836,14219039
32836,14824070
32836,15415577
32836,16349945
32837,10841
32837,202572
32837,4318955
32837,4336660
32837,16349972
32838,10838
32838,240499
32838,4104235
32838,4125246
32838,4173035
32838,4198101
32838,4211786
32838,4213939
32838,4215791
32838,4627964
32838,4960917
32838,4963446
32838,803478
32838,824324
32838,824325
32839,13727437
32839,13916373
32839,13986016
32839,14775715
32839,14780153
32839,14800930
32839,14832222
32839,4207890
32839,4643251
32839,4935386
32839,5166957
32839,5294509
32839,5485720
32839,5642600
32839,5954797
32839,5980347
32839,6030596
32839,760632
32848,603254
32848,4169889
32848,4788316
32848,4833786
32848,5924302
32848,13239971
32848,5125637
32848,4641652
32848,4868034
32848,13340139
32849,5944258
32849,944621
32849,1166299
32849,14389381
32849,14490550
32849,4515883
32849,27305
32849,140323
32849,14075144
32849,5127890
32849,5306526
32857,5358081
32857,5971386
32857,20604145
32857,14857746
32857,14470099
32857,14477041
32861,4962777
32861,358755
32861,4412781
32861,4558783
32861,4917967
32861,1159637
32861,5899275
32861,4956320
32861,869051
32861,1102277
32861,961459
32861,4947996
32861,6019330
32861,343747
32861,21644
32861,4871565
32861,5942082
32861,5584977
32861,4871566
32861,4943915
32862,4832077
32862,1242296
32862,964805
32862,5074286
32862,1176928
32862,1159023
32862,4190432
32862,1150810
32862,4847115
32862,10093
32862,4725419
32862,1247179
32862,4812991
32862,4400801
32863,6820
32863,4150603
32863,946062
32863,4148016
32863,9922
32863,4812992
32863,1143484
32863,4404703
32863,20868
32863,20869
32863,4399516
32864,18493
32864,12920
32864,17540
32864,735443
32864,1217208
32864,11024
32864,334216
32864,5777
32864,1234503
32872,13945318
32872,880211
32872,5299897
32872,5159536
